OBJECTID,GEOID10,GEOID20,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,CSA,CSA_Name,CBSA,CBSA_Name,Ac_Total,Ac_Water,Ac_Land,Ac_Unpr,TotPop,CountHU,HH,Workers,D2B_E8MIXA,D2A_EPHHM,D3B,D4A,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked,NatWalkInd,Shape_Length,Shape_Area
"31734","060375508001","060375508001","06","037","550800","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",77.8639281,0,77.8639281,77.86393,"991","284","284","440",0.580600058152172,0.748359715866179,178.156950702311,292.36,17,11,19,18,17,2273.57242810332,315110.951782256
"31735","060375513001","060375513001","06","037","551300","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",148.314362,0,148.314362,148.314362,"2157","730","710","855",0.542655488283363,0.751708179523765,145.334542854319,449.28,18,10,17,16,15.6666666666667,3209.76688966485,600218.232013545
"31736","060375513002","060375513002","06","037","551300","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",88.0187497,0,88.0187497,88.0187497,"1184","464","381","683",0.581237826622135,0.522040558517975,121.217809118686,718.84,11,11,16,14,13.6666666666667,2760.60304031641,356209.038476146
"31737","060372131002","060372131002","06","037","213100","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",70.129451,0,70.129451,70.129451,"1202","421","388","528",0.68421771901523,0.635993355563817,139.946910464193,434.52,14,15,17,16,15.8333333333333,2619.73580670224,283809.702280695
"31738","060372132011","060372132011","06","037","213201","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",34.747202,0,34.747202,31.66141,"2278","802","754","683",0.814649686389497,0.492983536967543,239.498996206946,156.91,10,19,20,20,18.1666666666667,1794.61345498407,140620.628095243
"31739","060372132012","060372132012","06","037","213201","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",33.0649452,0,33.0649452,33.0649452,"1573","655","558","572",0.783624764454736,0.688420984174565,96.7792319220296,158.25,16,18,14,20,17,1758.13853270669,133812.721157165
"31740","060375513003","060375513003","06","037","551300","3","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",141.7753547,0,141.7753547,141.7753547,"2080","717","669","828",0.845315657922452,0.830620293481928,144.512563861002,751.03,19,20,17,14,16.8333333333333,3166.33699465429,573757.239186398
"31747","060375507002","060375507002","06","037","550700","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",134.7816834,10.9018049,123.8798785,123.8798785,"1615","458","426","706",0.403263451597121,0.438774951400206,108.538692181556,1115.81,8,6,15,13,11.6666666666667,4212.69930529339,545454.160305257
"31748","060375507003","060375507003","06","037","550700","3","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",78.5795297,0,78.5795297,78.5795297,"823","288","288","463",0.51784031704249,0.300967952761922,84.1990277271919,869.05,5,9,13,13,11,2442.86874510016,318007.072498572
"31749","060375507004","060375507004","06","037","550700","4","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",91.8431164,0,91.8431164,91.8431164,"675","192","192","355",0.680818828123011,0.839066167383176,95.272028465271,587.41,19,15,14,15,15.3333333333333,2603.48817120711,371684.536130391
"31750","060375507005","060375507005","06","037","550700","5","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",101.481499,6.1673689,95.3141301,95.3141301,"1112","459","359","759",0.628645376039577,0.644478313529326,125.375744262288,327.23,15,13,16,17,15.6666666666667,3497.30203701713,410689.082378217
"31751","060375507006","060375507006","06","037","550700","6","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",50.8425547,0,50.8425547,50.8425547,"1114","270","270","468",0.240642698295787,0.131106529582345,46.1723454663461,816.74,2,3,9,14,8.5,1913.16237943234,205755.216453652
"31752","060375508002","060375508002","06","037","550800","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",79.6284692,0,79.6284692,79.6284692,"737","284","284","450",0.742400836026569,0.833085424909495,142.019557999992,498.9,19,17,17,15,16.6666666666667,2362.73119354033,322250.516329834
"31753","060375508003","060375508003","06","037","550800","3","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",67.5601052,0,67.5601052,67.5601052,"1168","316","316","305",0.801550898515323,0.501664368514326,116.859498318247,266.88,10,19,16,18,16.1666666666667,2316.42153492395,273409.526983617
"31754","060375521002","060375521002","06","037","552100","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",59.3595975,0,59.3595975,59.3595975,"1583","701","647","671",0.472303361825441,0.604400614912946,132.992815525745,88.51,13,7,17,20,15.6666666666667,2075.30226175086,240223.533943876
"31755","060375521003","060375521003","06","037","552100","3","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",80.3250441,0,80.3250441,80.3250441,"1039","323","323","486",0.676713639781597,0.82489659019333,358.662734926528,481.46,19,15,20,16,17.6666666666667,2398.65883484101,325071.771672042
"31756","060375527004","060375527004","06","037","552700","4","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",44.9487255,0,44.9487255,44.9487255,"1196","291","291","459",0.456174175909402,0.191933561896784,113.907567857514,461.35,3,7,15,16,12,1945.64989767922,181906.949717811
"31757","060375521004","060375521004","06","037","552100","4","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",75.3904571,0,75.3904571,75.3904571,"927","216","216","375",0.104489447907723,0.997922070599075,220.802481379304,295.05,20,2,20,18,16.3333333333333,2455.10087040692,305101.415323461
"31758","060375521005","060375521005","06","037","552100","5","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",76.5216809,0,76.5216809,76.5216809,"1834","392","392","571",0.718484401878432,0.712624803331245,128.281552163343,494.87,17,16,16,16,16.1666666666667,2235.0961549652,309680.421736408
"31759","060375522001","060375522001","06","037","552200","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",188.646024,0.242158,188.403866,173.1022,"1894","590","546","819",0.853459248466179,0.829593871677809,125.728205598499,569.98,19,20,16,15,16.8333333333333,4387.85271548075,763435.676313174
"31760","060375522002","060375522002","06","037","552200","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",136.3949993,0,136.3949993,136.3949993,"2442","805","747","1436",0.405879332796572,0.446453529344427,64.1431140796963,565.95,9,6,11,15,11.1666666666667,2930.51704200967,551983.421456005
"31761","060375522003","060375522003","06","037","552200","3","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",92.5421623,0,92.5421623,92.5421623,"1304","446","379","584",0.69570698307256,0.7471094729435,131.420313700623,386.24,17,15,17,17,16.6666666666667,3697.65016484523,374515.120939094
"31762","060375439031","060375439031","06","037","543903","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",218.1994311,3.6904385,214.5089926,214.50899,"1331","515","515","671",0.818993590581726,0.886266711658476,83.5694568452325,516.33,20,19,13,15,15.8333333333333,6457.30717180151,883043.560647021
"31763","060375439032","060375439032","06","037","543903","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",116.9927073,0,116.9927073,107.77134,"2339","657","607","1319",0.599867334969695,0.57903275985151,169.654335368988,832.84,13,12,18,13,14.5,3100.86925438814,473464.719418713
"31769","060371434003","060371434003","06","037","143400","3","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",50.0493637,0,50.0493637,50.0493637,"690","340","291","469",0.742960344917334,0.424188984884617,200.365384465417,390.27,8,17,19,17,16.1666666666667,1809.81464997375,202547.437760584
"31770","060371434004","060371434004","06","037","143400","4","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",88.6204382,0,88.6204382,88.6204382,"1679","675","675","807",0.807182328838158,0.332942520849744,195.003323736668,485.49,6,19,19,16,15.8333333333333,2989.82118976804,358641.647180917
"31771","060371435001","060371435001","06","037","143500","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",59.7262939,0,59.7262939,59.7262939,"1140","509","474","698",0.801430287272492,0.268136797635396,125.029020091267,422.45,4,19,16,16,14.5,2093.12611729778,241708.390163335
"31772","060371435002","060371435002","06","037","143500","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",78.2029493,3.7084768,74.4944725,74.340450929987,"1258","646","582","676",0.733984321127074,0.29380525672511,105.972963296035,278.95,5,17,15,18,14.6666666666667,3399.61842444575,316483.894647029
"31773","060371435003","060371435003","06","037","143500","3","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",65.2398362,0,65.2398362,65.2398362,"1668","832","796","882",0.805528770797734,0.264168196493165,199.505099309247,363.44,4,19,19,17,15.8333333333333,2818.09112746675,264022.477251605
"31779","060375526011","060375526011","06","037","552601","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",33.5349294,0,33.5349294,33.5349294,"1181","218","218","612",0.306098611351497,0.388902232296877,101.816227470573,611.55,7,4,14,15,11.5,1497.91050653322,135714.981163881
"31780","060375526013","060375526013","06","037","552601","3","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",36.5201445,0,36.5201445,36.5201445,"1593","343","343","567",0.804914343399396,0.487907432766358,52.5737240716558,248.11,10,19,10,18,14.1666666666667,1832.83605522799,147795.229584363
"31781","060375526021","060375526021","06","037","552602","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",173.8756215,0,173.8756215,173.8756215,"1599","412","400","768",0.227630292533817,0.473662708774732,57.6890533213709,674.58,9,3,10,14,10,3440.75572794961,703663.470790416
"31782","060375526023","060375526023","06","037","552602","3","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",118.8511464,0,118.8511464,52.83456,"2056","503","480","750",0.524570340805137,0.436032838975955,122.10769891236,414.41,8,9,16,16,13.5,3260.11876668901,480984.640725121
"31783","060375527003","060375527003","06","037","552700","3","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",63.5044529,0,63.5044529,63.5044529,"1623","453","434","704",0.523883283484568,0.276787077041698,104.156475616216,529.74,4,9,15,15,12.1666666666667,2579.46810492713,256999.615889077
"31784","060375527005","060375527005","06","037","552700","5","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",66.3060727,0,66.3060727,66.3060727,"1152","326","326","674",0.536089807378584,0.691741048795435,106.193591526044,190.44,16,9,15,19,15.5,2419.70987082177,268336.093166999
"31785","060375528001","060375528001","06","037","552800","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",44.8301175,0,44.8301175,44.8301175,"1104","307","279","397",0.658819289873907,0.68554873453181,90.4392008341267,225.31,16,14,13,19,15.6666666666667,2099.28443313602,181424.909336758
"31786","060375528002","060375528002","06","037","552800","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",136.1439457,0,136.1439457,127.79668,"2512","693","646","1344",0.482948418928673,0.568754306237457,126.962090830602,500.24,12,8,16,15,13.6666666666667,3323.42061230857,550965.839154983
"31787","060375528004","060375528004","06","037","552800","4","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",78.805132,0,78.805132,78.805132,"1380","411","411","729",0.594129729008525,0.481218841731095,159.770305314634,233.35,10,11,18,19,15.8333333333333,2392.63209816616,318918.564755702
"31788","060375529005","060375529005","06","037","552900","5","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",81.4458897,0,81.4458897,81.4458897,"1698","445","436","722",0.40473943007304,0.279331714287391,172.938377269639,490.85,4,6,18,16,13,2440.79737906564,329607.5785436
"31789","060375529002","060375529002","06","037","552900","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",39.7539422,0,39.7539422,39.7539422,"722","182","182","403",-0,0.465849173772042,220.089870734883,360.76,9,1,20,17,14,1607.93040444847,160883.631281914
"31790","060375529003","060375529003","06","037","552900","3","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",40.1176734,0,40.1176734,40.1176734,"1011","277","277","381",0.326622918883718,0.182916834163926,148.921896353042,678.61,3,4,17,14,11.5,1611.83509173303,162352.281403038
"31791","060375529004","060375529004","06","037","552900","4","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",80.1580045,0,80.1580045,80.1580045,"2857","927","743","1376",0.56047273496159,0.223343644012434,95.8427052659476,560.59,3,10,14,15,11.8333333333333,2407.24823720947,324393.773333917
"31792","060375530002","060375530002","06","037","553000","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",42.5385121,0,42.5385121,42.53851,"1443","304","304","384",0.350993858376756,0.183111421187244,135.436801044106,402.34,3,5,17,16,12.3333333333333,2052.41549602247,172151.842891953
"31794","060371926201","060371926201","06","037","192620","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",27.3085036,0,27.3085036,27.3085036,"1970","730","637","812",0.586233557909319,0.528479526707844,195.385293832065,274.93,11,11,19,18,16,1351.39004880213,110516.819753497
"31795","060371926202","060371926202","06","037","192620","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",32.8751724,0,32.8751724,32.8751724,"1777","607","513","712",0.728431484146456,0.595425008432447,233.688812533801,339.3,13,17,20,17,17.3333333333333,1499.34096961869,133042.373400455
"31796","060371927002","060371927002","06","037","192700","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",51.1170828,0,51.1170828,51.1170828,"766","247","216","378",0.842163170041492,0.855153003379266,70.9649260344724,296.39,20,20,12,18,16.6666666666667,2255.76874125116,206867.782116774
"31797","060371942001","060371942001","06","037","194200","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",466.0718657,0,466.0718657,464.568786272471,"2328","1263","1018","1141",0.746320043380372,0.398901761628443,58.1582412388039,-99999,7,17,10,1,7.66666666666667,9566.98200995774,1886169.61272781
"31802","060375530003","060375530003","06","037","553000","3","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",135.6939766,0,135.6939766,135.6939766,"1815","444","444","911",0.433946267815471,0.686546884482354,67.6251093079101,627.64,16,6,11,14,12,4002.27717199768,549149.762721946
"31807","060372049101","060372049101","06","037","204910","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",128.0810727,0,128.0810727,128.0810727,"3263","935","900","1087",0.806547780631962,0.595047637525578,183.283911550188,89.86,13,19,19,20,18.3333333333333,2935.93009129964,518338.392779667
"31808","060372049201","060372049201","06","037","204920","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",75.2424442,0,75.2424442,75.2424442,"1906","538","490","808",0.517411960341864,0.467323696638243,192.886875942289,170.32,9,9,19,19,15.6666666666667,2533.18076429697,304504.25034428
